timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
66.4377273004502,37.0,14484.17578125,88.8
67.44207350024953,37.0,14661.953125,89.9
68.45235710032284,33.3,14481.609375,88.8
69.45727410027757,42.4,14524.890625,89.1
70.46460500033572,27.1,14476.34375,88.8
71.47066440014169,31.3,14472.51171875,88.7
72.4776700004004,34.8,14468.11328125,88.7
73.48223300045356,32.8,14483.12890625,88.8
74.48454880015925,33.0,14573.46484375,89.4
75.49500340037048,35.2,14568.26953125,89.3
76.5050832000561,34.2,14564.44921875,89.3
77.51072290027514,31.7,14590.96875,89.5
78.51677740039304,35.3,14837.58984375,91.0
79.52424730034545,29.9,14600.9765625,89.5
80.53317170031369,29.4,14611.03125,89.6
81.54583230009302,28.5,14615.14453125,89.6
82.55924390023574,39.4,14605.50390625,89.6
83.56840790016577,46.0,14495.26171875,88.9
84.57191530009732,38.9,14499.43359375,88.9
85.58643600018695,46.5,14531.5703125,89.1
86.58737400034443,45.3,14585.97265625,89.4
87.59209300018847,48.3,14559.30078125,89.3
88.59941420005634,57.5,14642.390625,89.8
89.60526890028268,56.1,14589.02734375,89.5
90.60681960033253,36.2,14549.7421875,89.2
91.62002270016819,37.8,14591.9609375,89.5
92.62454330036417,69.9,14721.4140625,90.3
93.63650080002844,58.7,14836.35546875,91.0
94.64853940019384,60.2,14815.82421875,90.8
95.65825960040092,36.0,14753.23046875,90.5
96.66473660012707,34.3,14753.39453125,90.5
97.67137550003827,31.2,14769.80859375,90.6
98.679440300446,33.8,14666.74609375,89.9
99.68158220034093,35.1,14670.87890625,90.0
100.68952200002968,33.3,14675.5703125,90.0
101.69588820030913,35.8,14551.15234375,89.2
102.7029129001312,31.3,14555.484375,89.2
103.7067548003979,28.8,14558.8515625,89.3
104.70933240000159,32.9,14561.71484375,89.3
105.73482430027798,30.2,14559.57421875,89.3
106.73931810026988,34.2,14559.640625,89.3
107.74908090010285,31.5,14635.125,89.7
108.75712580000982,36.6,14555.75390625,89.3
109.76161610009149,33.5,14572.2265625,89.4
110.76505330018699,39.6,14633.34375,89.7
111.77928940020502,39.2,14632.4921875,89.7
112.78475570026785,27.7,14634.640625,89.7
113.78776000021026,29.3,14634.1484375,89.7
114.7920860000886,47.6,14684.078125,90.0
115.7942850003019,38.1,14681.68359375,90.0
116.80143070034683,33.6,14706.9453125,90.2
117.80669200001284,32.7,14653.26171875,89.8
118.8117704000324,31.7,14646.3671875,89.8
119.82210340024903,46.9,14724.25,90.3
120.82270810008049,49.4,14650.46484375,89.8
121.83817180013284,41.9,14641.85546875,89.8
122.8513874001801,39.7,14459.61328125,88.7
123.862582300324,61.0,14430.296875,88.5
124.87298390036449,68.3,14534.9375,89.1
125.88724520010874,66.9,14516.5,89.0
126.90247060032561,77.1,14537.5234375,89.1
127.91634550038725,81.6,14604.265625,89.5
128.92150130029768,86.7,14590.10546875,89.5
129.92764810007066,68.4,14570.97265625,89.3
130.93529390031472,50.6,14625.7109375,89.7
131.94867050042376,62.8,14745.7734375,90.4
132.96231830026954,66.8,14691.58984375,90.1
133.9724979000166,64.0,14758.73046875,90.5
134.98450640030205,67.5,14790.61328125,90.7
135.99420150043443,82.1,14779.29296875,90.6
137.00227920012549,96.8,14966.5390625,91.8
138.00537620019168,100.0,15147.765625,92.9
139.02006660029292,99.5,15472.97265625,94.9
140.02896790020168,99.1,15523.140625,95.2
141.03752110013738,94.9,15689.69140625,96.2
142.05035120015964,95.2,15482.2109375,94.9
143.0554821002297,86.5,15417.87890625,94.5
144.0594125003554,69.2,15256.5546875,93.5
145.06311040045694,45.8,14977.89453125,91.8
146.06492640031502,48.8,14665.62109375,89.9
147.0718331001699,53.2,14349.53515625,88.0
148.0871014003642,40.2,14402.8125,88.3
149.08813250018284,42.9,14290.3828125,87.6
150.09141480037943,35.8,14274.56640625,87.5
151.0986872999929,28.6,14274.8671875,87.5
152.10624550003558,35.3,14321.7734375,87.8
153.12010330008343,36.0,14233.17578125,87.3
154.1266785003245,34.3,14226.625,87.2
155.1294724000618,53.4,14329.984375,87.9
156.13334430009127,47.2,14253.734375,87.4
157.14893110003322,43.9,14297.7109375,87.7
158.16323920013383,47.4,14353.484375,88.0
159.16777180042118,44.2,14281.2890625,87.6
160.17313080001622,43.1,14319.34375,87.8
161.1789905000478,36.8,14290.80859375,87.6
162.18486520042643,50.8,14354.61328125,88.0
163.19002800015733,27.8,14387.046875,88.2
164.19717900035903,34.7,14370.77734375,88.1
165.2066089003347,36.3,14374.19140625,88.1
166.2149240002036,34.9,14355.58984375,88.0
167.21893650013953,48.2,14511.7109375,89.0
168.2240369003266,44.6,14770.4375,90.6
169.232027400285,35.1,14529.4296875,89.1
170.2360513000749,55.7,14549.40234375,89.2
171.236629600171,37.7,14548.12109375,89.2
172.24319800036028,42.7,14575.94921875,89.4
173.2495437003672,55.4,14728.66796875,90.3
174.25388590013608,59.5,14677.09375,90.0
175.25511730043218,54.0,14729.88671875,90.3
176.25922680040821,41.1,14733.62109375,90.3
177.26040090015158,55.1,14556.22265625,89.3
178.26629950013012,67.0,14595.19140625,89.5
179.26999310031533,56.1,14656.3359375,89.9
180.27556210011244,50.3,14733.83984375,90.3
181.28836710006,53.4,14777.515625,90.6
182.29202880011871,51.5,14823.15234375,90.9
183.30712420027703,70.5,14990.94921875,91.9
184.30980560043827,71.4,15083.359375,92.5
185.3107953001745,55.0,15005.67578125,92.0
186.31745060021058,51.8,14949.328125,91.7
187.3225804003887,64.7,14956.5234375,91.7
188.32593170041218,56.9,15023.4296875,92.1
189.32694050017744,45.1,15093.8203125,92.6
190.33310760045424,47.7,14935.94140625,91.6
191.33771280013025,55.7,14998.88671875,92.0
192.33983540022746,50.2,14910.15625,91.4
193.34129760041833,43.9,14907.26171875,91.4
194.35708290012553,47.4,14914.03515625,91.4
195.37774030026048,45.7,14919.046875,91.5
196.3807800002396,43.7,14931.8515625,91.6
197.38275890005752,43.5,14945.77734375,91.6
198.38491160003468,35.7,14996.91015625,92.0
199.39541780017316,40.6,15016.109375,92.1
200.39960470004007,36.9,15046.0390625,92.3
201.40774880023673,33.3,15059.96875,92.3
202.42088020034134,32.2,15239.703125,93.4
203.4305852004327,37.2,15039.74609375,92.2
204.4333463003859,36.1,15017.75,92.1
205.43391030002385,27.9,15082.546875,92.5
206.43962240032852,33.3,14942.19140625,91.6
207.45378520013765,30.4,14905.0625,91.4
208.46284690033644,28.0,14648.69140625,89.8
209.4679700001143,37.3,14643.85546875,89.8
210.47466910025105,28.7,14662.5,89.9
211.4764045001939,28.6,14644.70703125,89.8
212.484420100227,32.6,14667.66015625,89.9
213.4870589002967,31.0,14714.7734375,90.2
214.4938497003168,30.9,14670.33203125,90.0
215.509851900395,30.5,14669.5234375,89.9
216.52195580024272,34.3,14673.7109375,90.0
217.52895320020616,32.4,14715.328125,90.2
218.54370950022712,29.3,14649.171875,89.8
219.54864600021392,32.2,14644.86328125,89.8
220.56225630035624,29.0,14796.4921875,90.7
221.56645290041342,39.1,14646.3828125,89.8
222.5838442002423,33.9,14614.50390625,89.6
223.59373000031337,38.9,14608.65234375,89.6
224.59548500040546,52.3,14715.359375,90.2
225.59917960036546,45.8,14819.171875,90.9
226.6055749002844,61.9,14928.58203125,91.5
227.61256560031325,59.4,14928.875,91.5
228.6172838001512,34.4,14966.2578125,91.8
229.63304430013523,31.7,14842.0078125,91.0
230.64518280001357,32.3,14802.32421875,90.8
231.65085410000756,33.7,14808.4765625,90.8
232.65495210001245,31.2,14860.15234375,91.1
233.6679608002305,33.6,14780.75390625,90.6
234.678478800226,41.2,14788.90625,90.7
235.69345990009606,27.4,14777.5703125,90.6
236.6986177000217,30.9,14765.73828125,90.5
237.70126580027863,42.5,14851.74609375,91.1
238.71245330013335,39.5,14825.71875,90.9
239.71681200014427,30.6,14870.31640625,91.2
240.72551560029387,36.8,14906.765625,91.4
241.75065910024568,43.4,14944.859375,91.6
242.76297240005806,34.1,14919.62890625,91.5
243.76702120015398,38.4,14903.9140625,91.4
244.7744339001365,32.1,14797.515625,90.7
245.78147060004994,40.8,14768.05859375,90.6
246.78996750013903,37.3,14762.97265625,90.5
247.7934079002589,29.3,14840.671875,91.0
248.798577000387,29.1,14751.35546875,90.5
249.79978430038318,32.2,14756.5703125,90.5
250.80910390010104,34.9,14798.8359375,90.7
251.82403090037405,29.2,14729.50390625,90.3
252.8376938002184,33.5,14731.88671875,90.3
253.8478041002527,30.5,14795.4140625,90.7
254.8594017000869,35.1,14757.68359375,90.5
255.8704454000108,30.4,14755.03515625,90.5
256.8890010002069,28.1,14764.375,90.5
257.9009622000158,25.0,14759.984375,90.5
258.9106280002743,39.8,14770.12890625,90.6
259.91985790012404,27.6,14804.73828125,90.8
260.9289469001815,37.0,14821.06640625,90.9
261.93555410020053,63.1,14941.7890625,91.6
262.9448713003658,53.4,14951.96875,91.7
263.9593886001967,30.2,15012.109375,92.0
