timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
53.38767430000007,81.1,15294.52734375,93.8
54.39084400003776,75.2,15324.15234375,94.0
55.39549190038815,62.4,15382.83984375,94.3
56.400993400253356,51.1,15268.23046875,93.6
57.40463769994676,58.5,15061.80859375,92.4
58.40577780036256,45.7,15122.3671875,92.7
59.413421800360084,37.3,15180.5,93.1
60.42266530031338,35.8,15321.94140625,93.9
61.42870240006596,39.4,15068.34375,92.4
62.42963750008494,37.0,15133.8359375,92.8
63.433955900371075,38.5,15196.68359375,93.2
64.4388516000472,35.0,15112.8125,92.7
65.45739920018241,35.5,15108.24609375,92.6
66.47175010014325,39.8,15123.12109375,92.7
67.47752830013633,33.6,15052.86328125,92.3
68.48481049994007,39.5,14891.2421875,91.3
69.49397800024599,32.3,14778.79296875,90.6
70.50319180032238,37.9,14719.87109375,90.3
71.5151571999304,37.7,14797.19921875,90.7
72.52157030021772,36.6,14795.69140625,90.7
73.52647590031847,40.7,14799.8671875,90.7
74.53388170013204,49.4,14815.95703125,90.8
75.54042170010507,32.4,14822.03125,90.9
76.54431160027161,43.1,14781.97265625,90.6
77.54888400016353,47.1,14760.375,90.5
78.55229920009151,35.5,14842.67578125,91.0
79.55577130010352,30.8,14721.18359375,90.3
80.56549140019342,43.1,14681.35546875,90.0
81.5751953003928,41.5,14689.74609375,90.1
82.57638900028542,40.8,14656.625,89.9
83.58351010037586,45.0,14651.56640625,89.8
84.59641969995573,39.6,14761.19921875,90.5
85.6030896003358,44.2,14750.859375,90.4
86.61118530016392,36.8,14788.609375,90.7
87.61764270020649,30.1,14870.390625,91.2
88.62340030027553,56.8,14902.5234375,91.4
89.62624530028552,72.4,15123.36328125,92.7
90.62646810011938,57.2,14898.828125,91.4
91.63337910035625,43.7,14931.875,91.6
92.63689139997587,39.2,14802.6171875,90.8
93.64384060027078,38.8,14804.6171875,90.8
94.65777190029621,37.5,14761.91015625,90.5
95.66157010011375,41.0,14767.734375,90.6
96.66919230017811,35.1,14809.3984375,90.8
97.67269759997725,37.0,14856.46875,91.1
98.67502119997516,32.6,14764.0,90.5
99.67709100013599,54.7,14799.44921875,90.7
100.67827540030703,37.4,14918.796875,91.5
101.68515560030937,42.7,15011.15625,92.0
102.69399950001389,50.6,14922.83203125,91.5
103.7015746999532,31.5,14982.76953125,91.9
104.70292650023475,30.5,14896.05078125,91.3
105.71397390030324,27.8,14873.9296875,91.2
106.72118600038812,34.3,14879.9765625,91.2
107.72468570014462,33.6,14877.25390625,91.2
108.73504920024425,29.6,14928.1484375,91.5
109.74052410013974,30.6,14878.91796875,91.2
110.74606540007517,33.0,14833.609375,91.0
111.75419490039349,40.7,14883.984375,91.3
112.76212349999696,28.3,14812.63671875,90.8
113.77176879998296,37.1,14738.57421875,90.4
114.772806300316,32.6,14747.19140625,90.4
115.78251300007105,35.7,14713.390625,90.2
116.78611720027402,41.5,14733.44921875,90.3
117.79043460031971,42.9,14750.23046875,90.4
118.80081540020183,56.0,14849.9609375,91.1
119.80557930003852,42.8,14978.703125,91.8
120.81401790026575,41.6,14803.5,90.8
121.82655550027266,43.1,14821.171875,90.9
122.82922800024971,51.0,14859.33203125,91.1
123.83947800006717,35.7,14805.66015625,90.8
124.84885539999232,53.4,14859.4140625,91.1
125.85083300014958,37.3,14854.19140625,91.1
126.85440720012411,38.8,14802.5703125,90.8
127.86127330036834,45.4,14832.6875,90.9
128.86350909993052,44.7,14828.2890625,90.9
129.87282139994204,37.3,14876.5625,91.2
130.87847440037876,43.1,14826.96484375,90.9
131.8825308000669,46.2,14859.12109375,91.1
132.89918570034206,39.7,14797.83984375,90.7
133.90080170007423,46.2,14806.19140625,90.8
134.90445440029725,46.0,14805.2265625,90.8
135.91864310018718,43.8,14848.30859375,91.0
136.92863920005038,36.8,14817.08984375,90.9
137.9342130003497,48.4,14785.09765625,90.7
138.94075320009142,36.6,14574.94921875,89.4
139.9429983003065,40.8,14645.85546875,89.8
140.95065620029345,46.1,14609.2890625,89.6
141.96584000019357,48.3,14714.39453125,90.2
142.97633239999413,35.8,14666.578125,89.9
143.99147490039468,66.9,14877.37890625,91.2
144.99995180033147,62.2,14909.48828125,91.4
146.00975610036403,53.1,14986.296875,91.9
147.01454650005326,63.5,14768.19921875,90.6
148.02129180030897,40.5,14754.73046875,90.5
149.02447640011087,57.5,14788.921875,90.7
150.02538320003077,53.3,14754.28515625,90.5
151.03207190008834,42.6,14707.53515625,90.2
152.03353770030662,34.9,14780.07421875,90.6
153.0381599003449,36.6,14689.75390625,90.1
154.044219000265,49.4,14668.828125,89.9
155.05222420021892,34.5,14684.91015625,90.0
156.0563305001706,29.9,14660.125,89.9
157.06104240007699,43.3,14658.88671875,89.9
158.06365250004455,32.5,14659.91796875,89.9
159.07305920030922,32.1,14654.30078125,89.9
160.07645920012146,31.5,14728.0078125,90.3
161.0794296003878,30.3,14878.52734375,91.2
162.08687270013615,35.1,14685.15625,90.0
163.09075170010328,34.9,14695.484375,90.1
164.09992119995877,36.3,14735.3984375,90.4
165.11530780000612,37.8,14740.84765625,90.4
166.12142730038613,35.4,14698.76171875,90.1
