timestamp,cpu_utilization_percent,memory_used_mb,memory_utilization_percent
147.09034170024097,30.5,14230.60546875,87.3
148.0996628003195,30.4,14226.1875,87.2
149.1053733001463,24.0,14226.30859375,87.2
150.10802059993148,27.4,14226.234375,87.2
151.11284699989483,26.5,14252.48046875,87.4
152.12508259993047,27.5,14226.6796875,87.2
153.14506069989875,33.8,14224.578125,87.2
154.15530880028382,28.4,14225.36328125,87.2
155.17294680001214,28.2,14223.4453125,87.2
156.19355640001595,24.5,14222.80859375,87.2
157.201415900141,31.5,14224.109375,87.2
158.20998000027612,27.1,14259.18359375,87.4
159.21684910031036,27.4,14236.15234375,87.3
160.21980400010943,26.0,14326.875,87.8
161.2343578003347,28.5,14248.0546875,87.4
162.23952249996364,28.2,14247.8671875,87.4
163.24282830022275,26.5,14314.890625,87.8
164.2464892002754,25.0,14245.5390625,87.3
165.2522843000479,25.3,14244.078125,87.3
166.25840230006725,27.2,14245.3515625,87.3
167.26722510019317,24.4,14264.84375,87.5
168.2913297000341,30.7,14256.08984375,87.4
169.3022519000806,33.6,14299.1875,87.7
170.30616320017725,29.4,14293.13671875,87.6
171.3118962002918,44.1,14216.2109375,87.2
172.31438910029829,28.7,14126.2109375,86.6
173.31579940021038,29.1,14193.62109375,87.0
174.3240010002628,44.1,14301.24609375,87.7
175.33644220000133,46.4,14209.21875,87.1
176.3377562002279,35.9,14233.07421875,87.3
177.34139550011605,30.5,14234.12109375,87.3
178.3601697999984,34.9,14271.7265625,87.5
179.4067385001108,28.0,14277.671875,87.5
180.4117143000476,29.1,14287.1171875,87.6
181.42761939996853,24.4,14286.12109375,87.6
182.43347780033946,28.5,14285.35546875,87.6
183.43517710035667,23.3,14264.796875,87.5
184.43874670006335,25.2,14264.8203125,87.5
185.4440512000583,29.1,14318.19140625,87.8
186.44772330019623,24.9,14289.109375,87.6
187.45213180035353,23.0,14189.45703125,87.0
188.46549080032855,22.7,14189.9921875,87.0
189.4792055003345,31.4,14198.52734375,87.1
190.48201100016013,27.9,14204.3984375,87.1
191.4932344001718,24.8,14205.68359375,87.1
192.4955283002928,27.5,14204.80859375,87.1
193.5079191001132,23.6,14267.5390625,87.5
194.51665219990537,22.6,14197.01953125,87.1
195.52065679989755,24.5,14196.92578125,87.1
196.52137360023335,22.8,14195.6328125,87.0
197.52394489990547,36.7,14176.11328125,86.9
198.5362983001396,22.9,14196.31640625,87.0
199.54516990017146,28.0,14178.35546875,86.9
200.55222789989784,25.6,14235.33203125,87.3
201.55956210009754,23.6,14176.68359375,86.9
202.563502300065,34.8,14305.05859375,87.7
203.57569160033017,37.4,14366.2421875,88.1
204.5865172999911,32.4,14374.30078125,88.1
205.5934363999404,31.4,14316.96484375,87.8
206.60007410030812,33.5,14460.45703125,88.7
207.60310890013352,26.7,14314.28515625,87.8
208.6143336002715,27.2,14273.296875,87.5
209.61554320016876,29.8,14302.86328125,87.7
210.63798600016162,25.5,14171.5390625,86.9
211.6484761000611,37.0,14208.75,87.1
212.65605850005522,37.5,14188.60546875,87.0
213.66179540008307,27.2,14175.58203125,86.9
214.6657787002623,28.6,14179.03125,86.9
215.6890577999875,26.1,14177.49609375,86.9
216.70101780025288,26.6,14176.5625,86.9
217.7020379002206,27.5,14190.90234375,87.0
218.704819700215,22.3,14181.94140625,87.0
219.71044709999114,30.5,14199.60546875,87.1
220.71687659993768,26.0,14219.34375,87.2
221.72234940016642,25.6,14195.80078125,87.0
222.7364982003346,23.3,14251.2421875,87.4
223.75212530000135,24.8,14191.78125,87.0
224.7555673001334,29.4,14197.39453125,87.1
225.75611960003152,23.8,14330.54296875,87.9
226.7581291999668,26.1,14196.24609375,87.0
227.7633954002522,23.9,14220.53125,87.2
228.76436039991677,29.3,14197.703125,87.1
229.77634009998292,24.5,14196.53125,87.0
230.79120460012928,27.8,14217.4296875,87.2
231.8068472002633,36.5,14196.453125,87.0
232.80823029996827,25.0,14147.18359375,86.7
233.81170070031658,27.4,14138.91015625,86.7
234.81470240000635,32.3,14211.3828125,87.1
235.81736649991944,27.8,14156.828125,86.8
236.8250533998944,24.6,14150.80078125,86.8
237.83102279994637,33.2,14193.5390625,87.0
238.8320929002948,38.9,14216.7578125,87.2
239.83755040029064,30.5,14371.5703125,88.1
240.84303910005838,26.0,14220.55859375,87.2
241.8499171999283,24.9,14288.7734375,87.6
242.85572820017114,28.9,14185.6953125,87.0
243.85878900019452,23.8,14213.28125,87.2
244.86489670025185,22.6,14184.9296875,87.0
245.86935990024358,29.7,14184.66796875,87.0
246.87963790027425,28.5,14182.25,87.0
247.8867220999673,31.8,14135.09765625,86.7
248.89385720016435,22.9,14157.1875,86.8
249.89853500016034,29.6,14172.31640625,86.9
250.91248850012198,27.5,14186.94921875,87.0
251.9169161003083,24.2,14285.80859375,87.6
252.92551140021533,25.0,14170.578125,86.9
253.93966970033944,24.2,14170.23828125,86.9
254.9513173000887,26.3,14169.98828125,86.9
255.95978690031916,24.5,14185.765625,87.0
256.96583499992266,22.5,14170.640625,86.9
257.9758158000186,32.4,14178.0390625,86.9
258.9864330003038,36.3,14228.4453125,87.2
260.0013826000504,41.1,14195.1015625,87.0
261.0093227000907,43.1,14243.515625,87.3
262.0173371001147,39.7,13741.0625,84.3
263.0237829000689,43.7,13818.3984375,84.7
264.0279919002205,29.7,13894.72265625,85.2
265.0309534999542,30.7,13874.71875,85.1
266.04506690008566,32.8,13899.8125,85.2
267.0579460002482,25.7,13929.26171875,85.4
268.06749240029603,32.7,13990.69140625,85.8
269.0796737000346,25.4,14051.71875,86.2
270.08493230026215,29.8,13990.16796875,85.8
271.08805380016565,25.5,14060.14453125,86.2
272.0963034001179,23.9,13994.90625,85.8
273.1020567002706,34.3,14023.6484375,86.0
274.10472499998286,26.5,14019.265625,86.0
275.1098589003086,25.1,14051.72265625,86.2
276.1132943001576,27.5,14049.984375,86.1
277.1186399003491,27.0,14021.67578125,86.0
278.1238839002326,40.9,14038.97265625,86.1
